cluster,titulo
130,Ibaneis revoga decreto de calamidade pública por Covid-19
130,"No DF, governador revoga decreto de estado de calamidade pública"
130,Ibaneis Rocha revoga estado de calamidade pública no Distrito Federal
131,"Vladimir Putin quer ampliar guerra para a Moldávia, diz representante de departamento inteligência dos EUA"
131,"Putin se prepara para guerra prolongada na Ucrânia, diz chefe de espionagem dos EUA"
131,"Fim da guerra não será imediato, diz ONU; EUA afirmam que Putin se prepara para incursão longa"
132,Soldados ucranianos deixam siderúrgica em Mariupol
132,"Mais de mil militares ucranianos permanecem no complexo de Azovstal, em Mariupol"
132,Saiba como ucranianos estão se abrigando dos ataques russos em antigas siderúrgicas
133,Multas e Juros: Pequenas e micros empresas podem quitar dívidas com até 90% de descontos
133,Desconto sobre multas e juros para micro e pequenas empresas: Fique por dentro
133,Micro e pequenas empresas com 90% de desconto sobre multas e juros
134,"""Quando eu berrava, ele me apagava"", conta mulher torturada por namorado na zona sul do Rio"
134,"Acusado de torturar e queimar a namorada com faca quente é preso na vila de Boa Vista do Cuçari, em Prainha"
134,Norte de MG: mulher é presa suspeita de atear fogo em morador em situação de rua
135,Carnaval em Nova Friburgo: veja apuração dos votos e como foi a cobertura em Tempo Real do desfile das Escolas de Samba na cidade
135,Carnaval 2023 em Juiz de Fora terá desfiles das escolas de samba na Avenida Brasil; confira a programação
135,Beco da Cultura é inaugurado em Juiz de Fora com atração do samba; confira
136,"Finlândia pede para entrar na Otan, e Rússia ameaça com retaliação"
136,China diz que adesão da Finlândia à Otan adiciona ‘novo fator’
136,"Depois de decisão da Finlândia, Suécia solicitará oficialmente adesão a Otan"
136,Turquia é contra adesão da Suécia e da Finlândia à Otan
136,Suécia pretende entregar hoje pedido de entrada na Otan
136,Entenda por que Finlândia e Suécia mantinham neutralidade e agora querem entrar na Otan
136,Putin diz que Rússia responderá se Otan reforçar Suécia e Finlândia militarmente
136,Rússia faz ameaça de retaliação após Finlândia anunciar pedido de adesão à Otan
136,Parlamento da Finlândia aprova adesão à Otan
136,Finlândia deseja adesão 'sem demora' à Otan e Rússia se diz ameaçada
136,Suécia e Finlândia entregam na quarta-feira a candidatura à Otan
136,Parlamento da Finlândia aprova candidatura a membro da Otan
136,Kremlin diz que adesão da Finlândia à Otan é 'definitivamente uma ameaça à Rússia'
136,Erdogan diz que Turquia não apoia adesão de Finlândia e Suécia à Otan
136,Finlândia anuncia adesão à Otan ‘sem demora’
136,Países nórdicos apoiam adesão da Finlândia e da Suécia à Otan
136,Reino Unido: Finlândia e Suécia devem aderir à Otan 'o mais rápido possível'
136,"Parlamento da Finlândia aprova entrada na Otan, e Suécia assina carta de adesão"
136,"Membro da Otan, Turquia se opõe à entrada de Suécia e Finlândia na aliança militar"
136,Rússia sobe tom contra entrada de Finlândia e Suécia na Otan
136,"Ucrânia espera nova ofensiva da Rússia, que volta a criticar Suécia e Finlândia por adesão à Otan"
136,Por que Turquia diz que vetará entrada de Suécia e Finlândia na Otan
136,Turquia negociará entrada da Finlândia e Suécia na Otan no sábado em Berlim
136,Turquia diz que vai bloquear entrada de Suécia e Finlândia na Otan
136,"Com entrada na Otan, Suécia e Finlândia podem se tornar alvo, diz representante da Rússia na ONU"
136,Suécia e Finlândia ficarão mais seguras se aderirem à Otan?
136,EUA apoiam ‘fortemente’ adesão da Finlândia e da Suécia à Otan
136,Turquia diz que não aprovará entrada de Suécia e Finlândia na Otan
136,Otan espera que Turquia não barre adesão de Finlândia e Suécia à aliança
136,Turquia diz que não aprovará ingresso de Suécia e Finlândia na Otan
136,"Após avanço da Finlândia para entrada na Otan, Suécia indica que pedirá ingresso na aliança militar"
136,Finlândia e Suécia estão cada vez mais perto da OTAN
136,"Finlândia, país vizinho da Rússia, anuncia que quer se juntar à Otan"
136,"Após Finlândia, Suécia indica que pedirá ingresso na Otan"
136,Turquia dirá não à entrada de Finlândia e Suécia na Otan
136,Partido no poder na Suécia aprova candidatura à Otan
136,EUA apoiam que Finlândia e Suécia solicitem adesão à Otan
136,Finlândia pede paciência após Turquia não apoiar entrada na Otan
136,"Depois da Finlândia, Suécia indica que vai aderir à Otan"
137,Namorada do cantor Conrado pede orações pela saúde do sertanejo internado em UTI: 'Creio que Deus é a cura'
137,"Cantor Conrado tem melhora no quadro de saúde, mas continua internado na UTI"
137,"Cantor Conrado apresenta melhora  clínica, mas segue internado na UTI"
138,Governo aciona STF contra políticas estaduais de ICMS sobre diesel
138,STF derruba decisão do Confaz sobre o ICMS do diesel
138,Governo pede ao Supremo suspensão de políticas estaduais sobre o ICMS que incide no diesel
138,Governo recorre ao STF contra alíquotas diferentes do ICMS sobre o diesel nos estados
138,Pacheco diz que vai pedir a estados manutenção do congelamento do ICMS sobre combustíveis
138,"Decisão de Mendonça sobre ICMS vai aumentar tributação sobre combustíveis, diz Wellington Dias"
138,Estados vão recorrer de decisão do STF que altera a cobrança sobre o imposto do diesel
138,Governador do DF questiona no STF mudanças no ICMS de mercadorias
138,Governo entra com ação no STF para obrigar estados a cobrarem alíquota única do ICMS sobre o diesel
138,Bolsonaro vai ao STF contra política de ICMS dos estados sobre diesel
138,Governo vai ao STF para suspender resolução do Confaz sobre diesel
139,Motorista suspeito de atropelar ciclista no Bairro Shopping Park em Uberlândia é identificado
139,"Motorista suspeito de atropelar ciclista no Bairro Shopping Park, em Uberlândia, diz ter se distraído com celular; reveja vídeo"
139,Motorista atropela ciclista e bate em poste no Bairro Shopping Park em Uberlândia
140,Senado aprova aumento de gastos com publicidade de governos
140,Senado aprova MP que prorroga incentivo fiscal à exportação
140,'Orçamento secreto': valor de emendas que Senado informou ao STF supera verba de 6 ministérios
140,Senado aprova projeto que aumenta limite de gastos com propaganda em ano eleitoral
141,"Justiça de SP torna donas de escola e auxiliar rés por tortura, maus-tratos e outros crimes contra crianças amarradas em vídeos"
141,Justiça de SP aceita denúncia contra donas e funcionária de escola
141,Donas de escola e funcionária se tornam rés por tortura e maus-tratos contra crianças em SP
142,Sachsida entrega pedido de início de desestatizações da PPSA e Petrobras a Guedes
142,Bento Albuquerque diz que saída do Ministério de Minas e Energia foi decisão 'de caráter pessoal'
142,"Novo ministro de Minas e Energia, Adolfo Sachsida, faz primeiro pronunciamento em Brasília"
142,"Quem é Adolfo Sachsida, recém-nomeado ministro de Minas e Energia"
142,Bento Albuquerque deixa Minas e Energia e Sachsida é o novo ministro
142,Ministro de Minas e Energia diz que pedirá estudos sobre privatizar estatal do pré-sal e Petrobras
142,Bento Albuquerque deixa Ministério de Minas e Energia; Sachsida é nomeado
142,Novo ministro de Minas e Energia entrega a Guedes pedido de estudo sobre privatização da Petrobras
143,Por que OMS classificou política da China para covid de 'insustentável'
143,OMS critica política de combate à covid na China
143,China censura críticas da OMS sobre política de 'Covid zero'
144,"PSDB, MDB e Cidadania vão usar pesquisas para definir candidatura única à Presidência"
144,"MDB, PSDB e Cidadania prometem escolher nome com base em pesquisas"
144,"PSDB, MDB e Cidadania afirmam que pesquisas vão definir candidato único"
145,Opinião: Bolsonaro não vai privatizar Petrobras nem mexer nos preços
145,Bolsonaro poderia reduzir preços de combustíveis sem mudar política da Petrobras
145,Bolsonaro fala em 'papel social' da Petrobras e busca 'vias legais' para interferir na estatal
145,Bolsonaro diz que não vai intervir na Petrobras a não ser por 'vias legais'
146,"Para conter inflação, governo zera imposto de importação de alimentos"
146,Governo vai zerar imposto de importação de 11 produtos e prepara novo corte de 10% na TEC
146,"Em meio à disparada da inflação, governo anuncia corte de imposto para importação de 11 produtos"
146,Governo zera imposto de importação de 11 produtos
147,Atriz de 'Dr. Estranho' Zara Phythian e o marido são condenados por abuso sexual
147,Atriz de 'Doutor Estranho' e marido são presos por abuso sexual infantil
147,Atriz de 'Doutor Estranho' e marido são condenados por abuso sexual infantil
148,Saiba como recuperar o acesso ao Caixa Tem
148,Posso desbloquear o celular sem a ter a senha salva?
148,Caixa Tem: esqueceu a senha? Saiba como recuperar e acessar o aplicativo
148,Usuário pode desbloquear o celular de que maneira?
149,Polícia Federal desativa garimpo ilegal em Ouro Preto
149,Polícia Federal fecha garimpo ilegal de ouro na cidade histórica de Ouro Preto; FOTOS
149,"PF anuncia que interditou um garimpo ilegal na cidade de Ouro Preto, em Minas Gerais"
150,"FGTS: Caixa paga até R$ 1.000 a 7,5 milhões de brasileiros"
150,Caixa paga até R$ 1.000 com saque extra de FGTS
150,Caixa paga até R$ 1.000 com o FGTS
150,"Caixa paga até R$ 1.000 a 7,5 milhões de profissionais nesta semana pelo FGTS"
151,Lotofácil: aposta de Araraquara acerta 14 números e ganha R$ 800
151,"Lotofácil: aposta de Araraquara bate na trave e fatura R$ 2,2 mil"
151,Mega-Sena: aposta de Araraquara acerta cinco números e fatura R$ 46 mil
152,Caso Mary Hellen: mineira é condenada por tráfico internacional de drogas
152,Caso Mary Hellen: Brasileira presa na Tailândia é condenada a 9 anos e 6 meses de prisão
152,"Mary Hellen, brasileira presa na Tailândia por tráfico de drogas, é condenada a 9 anos e 6 meses de prisão, diz advogada"
153,Soldados russos são flagrados matando civis ucranianos com tiros nas costas
153,Vídeo revela soldados russos atirando em civis desarmados
153,"Comandantes russos matam seus soldados feridos, revelam combatentes capturados"
154,Dúvidas mais comuns no INSS sobre os novos pedidos de benefícios
154,Empresas poderão acessar benefícios requeridos por empregados
154,Empresas poderão acessar no INSS os pedidos de benefícios requeridos pelos empregados
155,Quando vai voltar o sistema de saque do dinheiro esquecido em bancos?
155,Sistema do BC do dinheiro esquecido em bancos: Brasileiros aguardam a volta dos saques
155,Dinheiro Esquecido: Quando vai voltar o sistema do Banco Central?
156,Homem salta de parapente e fica pendurado em fio de alta tensão no interior do RN; VÍDEO
156,Vídeo mostra resgate de homem que ficou pendurado em fiação após saltar de parapente no RN
156,"Cavalo fica pendurado em carroça por excesso de carga, no interior do Ceará; vídeo"
157,"Tabela do Imposto de Renda: veja faixas, alíquotas e cálculo"
157,Tabela do Imposto de Renda: Veja faixas e novas alíquotas
157,Imposto de Renda 2022: última correção da tabela foi em 2015; relembre
158,Eclipse total com 'Lua de Sangue': saiba como observar o fenômeno no domingo
158,"Eclipse lunar total com ""Lua de Sangue"" deve atrair pessoas na noite do próximo domingo (15)"
158,Eclipse com superlua de sangue: imagens do fenômeno em várias partes do mundo
159,Comprovante de vacinação agora pode ser acessado offline
159,Tirar o CPF de maneira online pode ser possível?
159,"Pela internet, situação atual do CPF pode ser consultada e regularizada"
160,"Anvisa mantém uso de máscara em aviões, mas libera serviço de bordo"
160,"Anvisa autoriza lanche nos aviões, mas mantém uso de máscaras em voos"
160,Anvisa autoriza serviço de bordo e mantém uso de máscaras em voos
160,"Anvisa mantém máscaras obrigatórias em aeronaves, mas libera serviço de bordo"
161,VÍDEO: mãe denuncia que filho adolescente sofreu tortura e injúria racial por agentes do Ronda no Bairro em Maceió
161,Ronda no Bairro afasta agentes após denúncia de tortura e injúria contra adolescente em Maceió
161,Adolescente vai à delegacia denunciar estupro coletivo na Índia e é estuprada por policial
161,"Motorista de transporte escolar preso por estuprar criança mostrou vídeo de sexo e praticou atos libidinosos em carro, diz polícia"
162,"Cosanpa interrompe fornecimento de água no bairro da Pedreira, em Belém"
162,"Obras da Cosanpa interrompem fornecimento de água no bairro do Pedreira, em Belém"
162,"Com nova operação no sistema de água e esgotos, Águas do Nordeste (ANE) investirá R$ 260 milhões em obras de abastecimento e esgotamento sanitário em Santa Rita"
163,Presidente dos Emirados Árabes Unidos morre aos 73 anos
163,Morre o presidente dos Emirados Árabes Unidos
163,"Morre presidente dos Emirados Árabes Unidos, afirma agência estatal"
163,Morre presidente dos Emirados Árabes Unidos aos 73 anos
164,"Taxa de desemprego na PB chega a 14,3% no primeiro trimestre de 2022"
164,IBGE: taxa de desemprego fica estável em 26 de 27 unidades da Federação no 1º tri
164,Amapá é o único estado do país a registrar queda real na taxa de desemprego no 1º trimestre
164,"Taxa de desemprego fica estável no primeiro trimestre, aponta IBGE"
164,Taxa de desemprego em Alagoas fica acima da média nacional no 1º trimestre de 2022
164,Pernambuco e Bahia lideram desemprego no país no 1º trimestre; veja taxa por estado
164,"Taxa de desemprego em Sergipe é a 4ª maior do país, aponta IBGE"
165,Idoso de 76 anos é preso por arrastar cachorro em moto em Porteirinha
165,Idoso é preso após arrastar cãozinho pela moto em MG
165,"Motorista embriagado é preso depois de causar acidente na MG-050, em Passos, MG"
166,Dólar fecha em queda em sessão instável
166,"Dólar à vista fecha em forte queda, a R$4,94"
166,"Dólar fecha em R$ 5,0578, registrando forte queda nesta sexta-feira"
166,Dólar tem forte queda e fecha abaixo de R$ 5
167,Hezbollah e aliados perdem maioria no Parlamento do Líbano
167,Hezbollah e aliados devem perder maioria parlamentar no Líbano
167,Hezbollah e aliados perdem espaço em eleições no Líbano
168,Ministério Público Eleitoral manda PF abrir inquérito para investigar mudança de domicílio eleitoral de Sergio Moro para SP
168,MP pede à Polícia Federal que investigue mudança de domicílio eleitoral de Moro
168,Ministério Público pede para PF investigar Moro por mudança de domicílio eleitoral
168,Desembargador do TJPE é afastado e Polícia Federal faz buscas na 2ª Vice-Presidência do tribunal
168,"Mulher denuncia servidor do Tribunal de Justiça do Piauí por transfobia: 'tu tá intimado, rapaz'"
169,"Paulo Cupertino, suspeito de matar ator Rafael Miguel, é preso em São Paulo"
169,"Polícia de SP prende Paulo Cupertino, acusado de assassinar Rafael Miguel e os pais do ator"
169,"Paulo Cupertino, suspeito de matar ator Rafael Miguel e família em 2019, é preso em SP"
170,Semana Nacional de Museus começa no Rio com extensa programação
170,Semana Nacional de Museus acontece com programação em São Luís
170,Semana Nacional de Museus oferece programação especial no Paraná; confira
171,Como o condutor pode ter a sua CNH digital?
171,Condutor pode acessar a nova CNH digital através do celular
171,CNH digital de Detran pode ser acessada de forma simples em seu celular
172,Inscrição para a 2ª etapa do Revalida: Prazo acaba hoje
172,2ª etapa do Revalida 2022 com prazo final de inscrição
172,Prazo de inscrição para a 2ª etapa do Revalida 2022 acaba hoje
173,"Em meio à alta do diesel, Bolsonaro altera regra sobre piso do frete pago a caminhoneiros"
173,"Após alta no diesel, Bolsonaro altera cálculo da tabela de frete rodoviário"
173,Associação de caminhoneiros diz que MP sobre frete é 'cortina de fumaça'
173,MP muda tabela do preço do frete rodoviário de carga
174,"Brasileiro que deixou balé Bolshoi de Moscou diz que decisão foi 'óbvia' devido à guerra, mas que leva experiência na Rússia no coração"
174,Coronel russo diz em televisão estatal que Rússia está isolada e ficará pior após guerra
174,"'Vai piorar muito para Rússia', disse ex-coronel, furando censura de TV estatal russa"
175,"Sem CNH e bêbado, motociclista armado cai em vala e acaba preso no interior do ES"
175,"Motociclista morre e carro pega fogo depois de batida na BR-474, próximo a Taparuba"
175,Homem suspeito de sequestro-relâmpago capota carro e é preso na Grande BH
176,PT faz ofensiva no PDT para convencer Ciro a desistir de disputa e turbinar Lula no 1º turno
176,"Pesquisa Genial/Quaest faz ressurgir no PT sonho de vitória de Lula no primeiro turno, avalia Josias"
176,Lula defende chapa com Alckmin: ?É preciso unir os divergentes pra poder enfrentar os antagônicos?
177,Pesquisa sobre saúde bucal é realizada com moradores de 12 municípios de Alagoas
177,"No AC, 11 cidades são incluídas em pesquisa de saúde bucal do Ministério da Saúde"
177,Ministério da Saúde faz pesquisa de saúde bucal em 15 municípios de Pernambuco; veja lista
178,Juiz decreta prisão preventiva de servidora de Vara suspeita de receber R$ 2 mil para agilizar processos
178,Servidora da Vara da Família é presa por cobrar R$ 2 mil para agilizar sentença em Teresina
178,Vídeos mostram servidora do TJ-PI recebendo R$ 2 mil e sendo presa em flagrante; suspeita de cobrar para agilizar processos
